id_commande;id_client;date_commande;id_produit;quantite;prix_unitaire_applique;statut;mode_livraison;motif_annulation
CMD001387;C0003;2025-05-03;2;1.5;2.80;LIVREE;domicile;
CMD001387;C0003;2025-05-03;38;2;5,60;Livrée;domicile;
CMD001388;C0036;03-05-25;3;0.5;3,60;Livrée;domicile;
CMD001388;C0036;2025-05-03;1;1.5;4,20;LIVREE;domicile;
CMD001388;C0036;03/05/2025;4;1.5;2,10;livrée;domicile;
CMD001388;C0036;2025-05-03;37;1;3.10;LIVREE;domicile;
CMD001389;C0115;2025-05-03;6;2;1.40;ANNULEE;retrait_ferme;annulation client
CMD001389;C0115;2025-05-03;19;3;7,50;Annulée;retrait_ferme;annulation client
CMD001389;C0115;2025-05-03;16;3;8,50;annulee;retrait_ferme;annulation client
CMD001390;C0276;2025-05-03;39;1;4.90;livrée;point_relais;
CMD001391;C0233;2025-05-03;28;4;1.90;annulée;Domicile;météo
CMD001391;C0233;2025-05-03;36;3;5.20;ANNULEE;domicile;météo
CMD001391;C0233;2025-05-03;21;2;9.90;annulée;domicile;météo
CMD001392;C0199;2025-05-03;19;3;7.50;livrée;Retrait_ferme;
CMD001392;C0199;2025-05-03;1;1.5;4,20;Livrée;retrait_ferme;
CMD001392;C0199;2025-05-03;14;1,5;4.90;Livrée;Retrait_ferme;
CMD001392;C0199;2025-05-03;3;2;3.60;Livrée;retrait_ferme;
CMD001392;C0199;2025-05-03;7;1;4,50;livrée;retrait_ferme;
CMD001393;C0270;2025-05-03;23;3;12.50;annulee;domicile;paiement refusé
CMD001393;C0270;2025-05-03;8;2;2.60;annulée;domicile;paiement refusé
CMD001393;C0270;2025-05-03;4;2;2,10;Annulée;domicile;paiement refusé
CMD001393;C0270;2025-05-03;13;0.5;5.40;ANNULEE;domicile;paiement refusé
CMD001393;C0270;2025-05-03;25;3;4,90;annulee;domicile;paiement refusé
CMD001394;C0137;03/05/2025;24;1;5,60;Livree;point_relais;
CMD001395;C0272;2025-05-03;33;2;4.20;LIVREE;domicile;
CMD001395;C0272;2025-05-03;17;4;3.00;LIVREE;domicile;
CMD001395;C0272;2025-05-03;8;2;2.60;LIVREE;domicile;
CMD001395;C0272;2025-05-03;25;1;4,90;LIVREE;Domicile;
CMD001395;C0272;2025-05-03;31;3;1.20;Livrée;domicile;
CMD001396;C0121;04/05/2025;25;2;4,90;LIVREE;point_relais;
CMD001397;C0080;2025-05-04;13;1.5;5.40;livrée;point_relais;
CMD001398;C0056;2025-05-04;28;1;1.90;LIVREE;domicile;
CMD001398;C0056;2025-05-04;3;N/A;3,60;Livrée;domicile;
CMD001398;C0056;2025-05-04;15;1,5;5.80;livrée;domicile;
CMD001399;C0132;2025-05-04;34;1;4.80;Livree;domicile;
CMD001399;C0132;2025-05-04;6;4;1.40;livrée;domicile;
CMD001399;C0132;2025-05-04;5;1;1.90;Livree;domicile;
CMD001400;C0272;2025-05-04;39;1;4.90;LIVREE;point_relais;
CMD001400;C0272;2025-05-04;30;0.2;24.00;LIVREE;point_relais;
CMD001400;C0272;2025-05-04;36;2;5.20;Livrée;point_relais;
CMD001401;C0185;2025-05-04;10;1.5;2.90;Livree;domicile;
CMD001401;C0185;2025-05-04;19;1;7,50;Livrée;Domicile;
CMD001402;C0309;2025-05-04;10;0,5;2.90;LIVREE;point_relais;
CMD001402;C0309;2025-05-04;40;1;3.50;Livrée;point_relais;
CMD001403;C0204;2025-05-04;25;4;4.90;livrée;domicile;
CMD001404;C0117;2025-05-04;28;2;1.90;Livree;Retrait_ferme;
CMD001404;C0117;2025-05-04;40;2;3,50;Livree;retrait_ferme;
CMD001405;C0094;2025-05-04;20;1;8.20;livrée;Domicile;
CMD001405;C0094;2025-05-04;30;0,5;24.00;Livree;domicile;
CMD001405;C0094;04/05/2025;29;0,2;28,00;Livrée;domicile;
CMD001406;C0052;04/05/2025;37;3;3.10;Livree;point_relais;
CMD001407;C0006;2025-05-04;9;1;9.00;livrée;domicile;
CMD001407;C0006;04/05/2025;31;2;1,20;livrée;domicile;
CMD001408;C0061;2025-05-04;9;2;9,00;LIVREE;retrait_ferme;
CMD001408;C0061;2025-05-04;22;4;4.80;LIVREE;retrait_ferme;
CMD001409;C0046;2025-05-05;16;1;8,50;Livrée;point_relais;
CMD001409;C0046;05/05/2025;7;1.5;4.50;Livrée;point_relais;
CMD001410;C0023;2025-05-05;20;4;8.20;Livrée;domicile;
CMD001410;C0023;2025-05-05;11;1.5;3.20;livrée;domicile;
CMD001411;C0028;2025-05-05;20;1;8.20;LIVREE;retrait_ferme;
CMD001412;C0045;2025-05-05;17;2;3,00;livrée;domicile;
CMD001412;C0045;2025-05-05;18;2;4.20;Livrée;Domicile;
CMD001413;C0075;2025-05-05;22;1;4,80;Livree;retrait_ferme;
CMD001413;C0075;2025-05-05;16;1,5;8.50;livrée;retrait_ferme;
CMD001413;C0075;2025-05-05;32;4;2.20;LIVREE;Retrait_ferme;
CMD001413;C0075;2025-05-05;18;3;4,20;LIVREE;retrait_ferme;
CMD001414;C0098;2025-05-05;14;0.5;4.90;Livrée;domicile;
CMD001415;C0062;2025-05-05;20;1;8,20;livrée;domicile;
CMD001415;C0062;2025-05-05;8;1;2,60;Livrée;domicile;
CMD001415;C0062;2025-05-05;32;1;2.20;livrée;Domicile;
CMD001415;C0062;2025-05-05;32;1;2.20;livrée;Domicile;
CMD001415;C0062;2025-05-05;10;1.5;2.90;Livree;domicile;
CMD001416;C0245;05/05/2025;21;1;9.90;Livree;Domicile;
CMD001416;C0245;2025-05-05;15;2;5,80;livrée;domicile;
CMD001416;C0245;2025-05-05;7;2;4.50;Livrée;domicile;
CMD001417;C0137;2025-05-05;32;4;2.20;livrée;domicile;
CMD001417;C0137;2025-05-05;35;2;3.90;Livree;domicile;
CMD001417;C0137;2025-05-05;16;2;8.50;Livree;domicile;
CMD001418;C0097;2025-05-05;37;1;3.10;Livree;retrait_ferme;
CMD001418;C0097;2025-05-05;5;1;1.90;Livree;retrait_ferme;
CMD001418;C0097;2025-05-05;6;3;1.40;Livrée;retrait_ferme;
CMD001418;C0097;2025-05-05;29;0.5;28.00;livrée;retrait_ferme;
CMD001419;C0121;2025-05-05;15;1.5;5.80;Livrée;point_relais;
CMD001419;C0121;2025-05-05;39;3;4,90;LIVREE;point_relais;
CMD001419;C0121;2025-05-05;31;4;1.20;Livrée;point_relais;
CMD001419;C0121;2025-05-05;10;2;2.90;Livrée;point_relais;
CMD001419;C0121;2025-05-05;3;1;3,60;livrée;point_relais;
CMD001420;C0273;2025-05-06;23;1;12.50;LIVREE;Retrait_ferme;
CMD001420;C0273;2025-05-06;21;4;9.90;Livree;retrait_ferme;
CMD001421;C0097;2025-05-06;11;1,5;3.20;LIVREE;point_relais;
CMD001422;C0076;2025-05-06;20;4;8.20;Livrée;point_relais;
CMD001422;C0076;2025-05-06;13;1;5.40;Livree;point_relais;
CMD001423;C0044;06-05-25;18;1;4,20;Livrée;domicile;
CMD001423;C0044;2025-05-06;20;1;8.20;LIVREE;domicile;
CMD001424;C0161;06-05-25;24;2;5.60;Livrée;point_relais;
CMD001424;C0161;2025-05-06;31;3;1.20;Livree;Point_relais;
CMD001424;C0161;2025-05-06;29;0,5;28.00;livrée;point_relais;
CMD001424;C0161;2025-05-06;5;3;1,90;livrée;point_relais;
CMD001425;C0134;06/05/2025;19;2;7.50;livrée;domicile;
CMD001425;C0134;2025-05-06;16;2;8.50;Livrée;domicile;
CMD001425;C0134;2025-05-06;23;1;12,50;Livrée;Domicile;
CMD001426;C0255;2025-05-06;15;3;5,80;LIVREE;domicile;
CMD001427;C0224;2025-05-07;28;4;1,90;livrée;point_relais;
CMD001427;C0224;07/05/2025;29;0.2;28.00;livrée;point_relais;
CMD001428;C0272;2025-05-07;31;4;1.20;Livree;domicile;
CMD001429;C0082;07/05/2025;6;1;1.40;Livrée;point_relais;
CMD001429;C0082;2025-05-07;9;2;9.00;Livree;point_relais;
CMD001429;C0082;07/05/2025;12;2;3.50;Livrée;Point_relais;
CMD001429;C0082;2025-05-07;32;2;2,20;livrée;point_relais;
CMD001430;C0137;2025-05-07;29;0,5;28,00;Livree;point_relais;
CMD001431;C0201;2025-05-07;35;1;3,90;Livree;domicile;
CMD001431;C0201;2025-05-07;35;1;3,90;Livree;domicile;
CMD001431;C0201;2025-05-07;4;3;2,10;Livrée;Domicile;
CMD001431;C0201;2025-05-07;6;2;1.40;livrée;domicile;
CMD001432;C0094;07-05-25;37;4;3,10;LIVREE;Domicile;
CMD001432;C0094;2025-05-07;2;1;2.80;LIVREE;domicile;
CMD001433;C0142;2025-05-07;4;2;2.10;livrée;domicile;
CMD001434;C0272;2025-05-07;34;2;4.80;LIVREE;point_relais;
CMD001435;C0245;2025-05-08;14;0,5;4.90;livrée;point_relais;
CMD001435;C0245;08/05/2025;6;4;1.40;LIVREE;point_relais;
CMD001435;C0245;2025-05-08;10;3;2,90;Livrée;point_relais;
CMD001435;C0245;2025-05-08;40;3;3.50;LIVREE;point_relais;
CMD001436;C0259;2025-05-08;11;0,5;3,20;livrée;point_relais;
CMD001437;C0224;2025-05-08;15;1.5;5.80;livrée;domicile;
CMD001438;C0170;2025-05-08;38;2;5.60;LIVREE;point_relais;
CMD001438;C0170;2025-05-08;17;2;3.00;Livrée;point_relais;
CMD001439;C0016;2025-05-08;18;4;4.20;LIVREE;retrait_ferme;
CMD001439;C0016;2025-05-08;35;4;3,90;Livree;retrait_ferme;
CMD001439;C0016;08/05/2025;24;1;5.60;LIVREE;retrait_ferme;
CMD001440;C0242;2025-05-08;17;2;3.00;Livree;domicile;
CMD001440;C0242;2025-05-08;5;3;1.90;LIVREE;domicile;
CMD001440;C0242;08/05/2025;36;4;5,20;livrée;domicile;
CMD001441;C0078;2025-05-08;29;0,2;28,00;Livree;domicile;
CMD001441;C0078;2025-05-08;14;1.5;4.90;Livree;domicile;
CMD001442;C0287;2025-05-09;28;3;1.90;livrée;retrait_ferme;
CMD001442;C0287;2025-05-09;9;1;9.00;livrée;retrait_ferme;
CMD001442;C0287;2025-05-09;4;3;2,10;Livree;retrait_ferme;
CMD001442;C0287;2025-05-09;13;0.5;5.40;Livree;retrait_ferme;
CMD001443;C0005;2025-05-09;2;1.5;2,80;Livree;domicile;
CMD001443;C0005;09/05/2025;27;4;3.40;Livree;domicile;
CMD001443;C0005;2025-05-09;30;0.2;24.00;Livrée;domicile;
CMD001444;C0150;2025-05-09;6;3;1.40;LIVREE;domicile;
CMD001444;C0150;2025-05-09;28;4;1.90;livrée;domicile;
CMD001444;C0150;2025-05-09;16;2;8.50;LIVREE;domicile;
CMD001444;C0150;2025-05-09;25;1;4.90;livrée;domicile;
CMD001444;C0150;2025-05-09;22;2;4,80;Livrée;domicile;
CMD001445;C0085;2025-05-09;6;1;1.40;Livrée;point_relais;
CMD001445;C0085;2025-05-09;16;0.5;8.50;Livrée;point_relais;
CMD001445;C0085;2025-05-09;39;1,5;4,90;Livrée;point_relais;
CMD001446;C0069;09/05/2025;27;3;3.40;livrée;domicile;
CMD001446;C0069;09/05/2025;25;1;4.90;LIVREE;domicile;
CMD001446;C0069;2025-05-09;2;1.5;2.80;LIVREE;domicile;
CMD001447;C0132;2025-05-09;37;1;3.10;Livrée;retrait_ferme;
CMD001447;C0132;2025-05-09;11;1,5;3.20;livrée;retrait_ferme;
CMD001447;C0132;2025-05-09;32;4;2.20;LIVREE;retrait_ferme;
CMD001448;C0073;2025-05-09;22;1;4.80;Livrée;domicile;
CMD001449;C0099;2025-05-09;13;1,5;5.40;LIVREE;point_relais;
CMD001449;C0099;2025-05-09;39;2;4.90;livrée;point_relais;
CMD001450;C0287;09-05-25;12;N/A;3.50;Annulée;domicile;annulation client
CMD001450;C0287;2025-05-09;3;1;3.60;annulée;domicile;annulation client
CMD001450;C0287;2025-05-09;37;1;3.10;annulee;Domicile;annulation client
CMD001450;C0287;2025-05-09;36;4;5.20;annulée;domicile;annulation client
CMD001450;C0287;2025-05-09;8;3;2,60;annulée;domicile;annulation client
CMD001451;C0226;2025-05-09;8;0,5;2.60;ANNULEE;point_relais;rupture de stock
CMD001451;C0226;2025-05-09;29;0.2;28.00;ANNULEE;point_relais;rupture de stock
CMD001451;C0226;2025-05-09;21;3;9.90;ANNULEE;point_relais;rupture de stock
CMD001451;C0226;09/05/2025;19;3;7.50;Annulée;point_relais;rupture de stock
CMD001452;C0040;2025-05-09;26;2;8.90;Livrée;retrait_ferme;
CMD001452;C0040;2025-05-09;14;0.5;4,90;Livree;retrait_ferme;
CMD001453;C0107;2025-05-09;27;2;3,40;LIVREE;domicile;
CMD001453;C0107;2025-05-09;28;1;1.90;LIVREE;domicile;
CMD001454;C0132;09/05/2025;12;0,5;3.50;LIVREE;domicile;
CMD001454;C0132;2025-05-09;37;2;3,10;Livree;domicile;
CMD001455;C0060;2025-05-10;34;4;4.80;livrée;point_relais;
CMD001456;C0045;2025-05-10;10;2;2.90;LIVREE;point_relais;
CMD001456;C0045;2025-05-10;17;2;3.00;Livree;point_relais;
CMD001456;C0045;10-05-25;33;1;4.20;livrée;point_relais;
CMD001456;C0045;2025-05-10;19;2;7.50;livrée;point_relais;
CMD001456;C0045;10/05/2025;27;1;3,40;Livrée;point_relais;
CMD001457;C0098;2025-05-10;40;3;3.50;Livree;retrait_ferme;
CMD001457;C0098;2025-05-10;18;2;4.20;LIVREE;retrait_ferme;
CMD001457;C0098;2025-05-10;31;4;1.20;LIVREE;retrait_ferme;
CMD001458;C0175;2025-05-10;19;1;7.50;Livrée;retrait_ferme;
CMD001459;C0245;2025-05-10;28;4;1.90;livrée;Domicile;
CMD001459;C0245;2025-05-10;14;1;4.90;livrée;domicile;
CMD001459;C0245;2025-05-10;31;3;1.20;livrée;domicile;
CMD001460;C0094;2025-05-10;9;1;9.00;Livree;Domicile;
CMD001460;C0094;2025-05-10;29;0.5;28.00;Livrée;domicile;
CMD001461;C0162;2025-05-10;40;2;3,50;livrée;retrait_ferme;
CMD001461;C0162;10/05/2025;26;2;8.90;LIVREE;retrait_ferme;
CMD001461;C0162;2025-05-10;39;1;4.90;Livree;retrait_ferme;
CMD001462;C0151;2025-05-10;3;1,5;3.60;livrée;point_relais;
CMD001463;C0161;2025-05-10;11;1,5;3.20;Livree;retrait_ferme;
CMD001463;C0161;2025-05-10;28;2;1.90;livrée;retrait_ferme;
CMD001463;C0161;2025-05-10;24;1;5,60;Livree;retrait_ferme;
CMD001463;C0161;2025-05-10;8;1.5;2,60;Livrée;retrait_ferme;
CMD001463;C0161;2025-05-10;40;3;3.50;Livree;Retrait_ferme;
CMD001463;C0161;2025-05-10;40;3;3.50;Livree;Retrait_ferme;
CMD001464;C0002;2025-05-10;25;2;4.90;Livrée;domicile;
CMD001464;C0002;2025-05-10;26;2;8,90;LIVREE;domicile;
CMD001464;C0002;2025-05-10;8;3;2,60;LIVREE;domicile;
CMD001465;C0271;10/05/2025;27;1;3.40;Livrée;domicile;
CMD001466;C0244;2025-05-10;29;0,2;28.00;Livree;point_relais;
CMD001466;C0244;2025-05-10;25;1;4.90;Livrée;point_relais;
CMD001467;C0205;2025-05-10;30;0.2;24.00;LIVREE;point_relais;
CMD001467;C0205;10/05/2025;25;2;4.90;Livree;point_relais;
CMD001467;C0205;2025-05-10;5;0.5;1,90;LIVREE;point_relais;
CMD001467;C0205;2025-05-10;34;3;4.80;livrée;point_relais;
CMD001467;C0205;2025-05-10;18;2;4.20;LIVREE;point_relais;
CMD001468;C0216;2025-05-10;10;1.5;2,90;LIVREE;point_relais;
CMD001468;C0216;10-05-25;22;1;4,80;Livree;point_relais;
CMD001468;C0216;2025-05-10;33;1;4.20;LIVREE;point_relais;
CMD001468;C0216;2025-05-10;9;3;9.00;LIVREE;point_relais;
CMD001469;C0185;2025-05-10;33;4;4.20;Livrée;retrait_ferme;
CMD001469;C0185;2025-05-10;6;1;1.40;livrée;retrait_ferme;
CMD001470;C0215;2025-05-11;12;1.5;3.50;LIVREE;domicile;
CMD001470;C0215;2025-05-11;13;0.5;5,40;LIVREE;domicile;
CMD001471;C0171;2025-05-11;11;1;3.20;Livree;domicile;
CMD001471;C0171;11/05/2025;14;1;4.90;livrée;domicile;
CMD001472;C0211;2025-05-11;24;1;5.60;Livree;point_relais;
CMD001472;C0211;2025-05-11;38;3;5,60;Livrée;point_relais;
CMD001473;C0224;11-05-25;3;1;3,60;Livree;retrait_ferme;
CMD001473;C0224;2025-05-11;20;1;8.20;livrée;retrait_ferme;
CMD001474;C0025;2025-05-11;38;2;5.60;Livrée;domicile;
CMD001474;C0025;11/05/2025;4;3;2,10;livrée;domicile;
CMD001475;C0158;11/05/2025;4;2;2.10;Livree;point_relais;
CMD001475;C0158;2025-05-11;33;1;4.20;LIVREE;point_relais;
CMD001475;C0158;2025-05-11;8;3;2.60;Livree;point_relais;
CMD001476;C0138;2025-05-11;1;2;4.20;LIVREE;domicile;
CMD001476;C0138;2025-05-11;34;1;4,80;Livree;domicile;
CMD001476;C0138;2025-05-11;30;0.5;24.00;LIVREE;domicile;
CMD001477;C0052;2025-05-11;2;1;2.80;livrée;domicile;
CMD001478;C0283;2025-05-11;19;4;7,50;ANNULEE;retrait_ferme;client absent
CMD001478;C0283;2025-05-11;21;4;9.90;ANNULEE;retrait_ferme;client absent
CMD001479;C0290;2025-05-11;22;1;4.80;LIVREE;point_relais;
CMD001479;C0290;2025-05-11;35;1;3,90;LIVREE;point_relais;
CMD001480;C0045;2025-05-11;5;1.5;1,90;livrée;point_relais;
CMD001480;C0045;2025-05-11;1;1.5;4.20;Livree;point_relais;
CMD001480;C0045;11-05-25;25;2;4.90;LIVREE;point_relais;
CMD001481;C0078;11/05/2025;32;1;2.20;Livree;point_relais;
CMD001482;C0227;2025-05-11;4;1,5;2.10;Livree;domicile;
CMD001482;C0227;2025-05-11;17;2;3.00;Livree;domicile;
CMD001483;C0286;2025-05-11;18;2;4.20;livrée;domicile;
CMD001483;C0286;11/05/2025;26;1;8,90;Livrée;domicile;
CMD001483;C0286;2025-05-11;6;2;1,40;Livree;domicile;
CMD001484;C0062;2025-05-11;4;2;2.10;Livrée;point_relais;
CMD001484;C0062;2025-05-11;18;1;4.20;livrée;Point_relais;
CMD001484;C0062;11-05-25;32;3;2.20;Livree;point_relais;
CMD001485;C0031;12/05/2025;15;0.5;5.80;livrée;domicile;
CMD001485;C0031;12/05/2025;5;2;1.90;Livree;domicile;
CMD001485;C0031;2025-05-12;25;4;4.90;Livree;domicile;
CMD001486;C0126;2025-05-12;16;3;8,50;Annulée;domicile;annulation client
CMD001486;C0126;2025-05-12;34;2;4.80;ANNULEE;domicile;annulation client
CMD001486;C0126;2025-05-12;34;2;4.80;ANNULEE;domicile;annulation client
CMD001486;C0126;2025-05-12;9;2;9,00;ANNULEE;domicile;annulation client
CMD001487;C0246;12/05/2025;29;0.5;28.00;LIVREE;Point_relais;
CMD001487;C0246;2025-05-12;5;3;1.90;livrée;point_relais;
CMD001488;C0032;12-05-25;32;1;2.20;Livree;domicile;
CMD001488;C0032;2025-05-12;27;3;3.40;LIVREE;domicile;
CMD001488;C0032;12/05/2025;28;1;1.90;Livree;domicile;
CMD001488;C0032;12/05/2025;33;1;4.20;livrée;domicile;
CMD001489;C0219;2025-05-12;36;2;5.20;livrée;domicile;
CMD001489;C0219;2025-05-12;34;4;4.80;Livree;domicile;
CMD001489;C0219;2025-05-12;38;1;5.60;LIVREE;domicile;
CMD001489;C0219;2025-05-12;33;4;4,20;Livree;domicile;
CMD001490;C0054;2025-05-12;12;1;3.50;livrée;domicile;
CMD001490;C0054;2025-05-12;8;1.5;2.60;LIVREE;domicile;
CMD001491;C0297;2025-05-12;35;3;3.90;Livrée;point_relais;
CMD001492;C0111;2025-05-12;9;2;9.00;livrée;domicile;
CMD001492;C0111;2025-05-12;10;0.5;2,90;Livrée;domicile;
CMD001492;C0111;2025-05-12;17;1;3.00;Livree;domicile;
CMD001493;C0016;12/05/2025;21;1;9.90;Livree;domicile;
CMD001494;C0187;2025-05-13;5;1.5;1.90;livrée;point_relais;
CMD001494;C0187;2025-05-13;36;3;5.20;LIVREE;point_relais;
CMD001494;C0187;2025-05-13;27;2;3.40;LIVREE;point_relais;
CMD001495;C0165;2025-05-13;26;4;8.90;livrée;point_relais;
CMD001495;C0165;2025-05-13;34;1;4.80;LIVREE;point_relais;
CMD001496;C0217;2025-05-13;38;2;5.60;Livrée;retrait_ferme;
CMD001497;C0082;2025-05-13;39;3;4.90;LIVREE;domicile;
CMD001497;C0082;2025-05-13;21;2;9.90;livrée;domicile;
CMD001498;C0133;2025-05-13;23;4;12,50;Livree;domicile;
CMD001498;C0133;2025-05-13;37;2;3.10;Livrée;domicile;
CMD001499;C0042;2025-05-13;4;0,5;2,10;annulee;retrait_ferme;annulation client
CMD001499;C0042;2025-05-13;40;3;3.50;Annulée;retrait_ferme;annulation client
CMD001499;C0042;2025-05-13;7;1;4,50;annulee;retrait_ferme;annulation client
CMD001500;C0251;2025-05-13;28;2;1.90;Livrée;domicile;
CMD001501;C0097;2025-05-13;29;0.2;28.00;LIVREE;domicile;
CMD001502;C0111;2025-05-13;18;4;4.20;Livrée;retrait_ferme;
CMD001502;C0111;2025-05-13;38;1;5.60;Livrée;retrait_ferme;
CMD001502;C0111;2025-05-13;2;3;2.80;Livree;retrait_ferme;
CMD001503;C0242;2025-05-13;34;4;4.80;livrée;domicile;
CMD001504;C0045;2025-05-14;9;1;9,00;livrée;domicile;
CMD001505;C0006;14/05/2025;19;4;7.50;Livrée;domicile;
CMD001506;C0216;14-05-25;39;1.5;4.90;Livrée;domicile;
CMD001506;C0216;2025-05-14;32;2;2.20;Livrée;domicile;
CMD001506;C0216;14/05/2025;34;1;4,80;Livree;domicile;
CMD001507;C0277;2025-05-14;14;1;4.90;Livrée;point_relais;
CMD001507;C0277;2025-05-14;5;1.5;1.90;Livrée;Point_relais;
CMD001507;C0277;2025-05-14;9;3;9.00;livrée;point_relais;
CMD001508;C0107;14-05-25;38;1;5,60;Livree;domicile;
CMD001509;C0076;2025-05-14;1;3;4,20;annulée;domicile;météo
CMD001509;C0076;2025-05-14;13;0.5;5.40;Annulée;domicile;météo
CMD001510;C0236;14/05/2025;23;2;12.50;annulée;domicile;annulation client
CMD001510;C0236;2025-05-14;26;3;8,90;annulée;domicile;annulation client
CMD001510;C0997;2025-05-14;12;0.5;3,50;annulee;domicile;annulation client
CMD001510;C0236;14/05/2025;30;0,2;24.00;Annulée;domicile;annulation client
CMD001511;C0217;2025-05-14;21;4;9.90;Livree;domicile;
CMD001511;C0217;2025-05-14;36;3;5.20;Livree;domicile;
CMD001511;C0217;14/05/2025;10;3;2.90;Livree;domicile;
CMD001512;C0082;14/05/2025;39;3;4.90;LIVREE;retrait_ferme;
CMD001512;C0082;2025-05-14;15;2;5.80;Livrée;retrait_ferme;
CMD001513;C0080;2025-05-14;11;1.5;3.20;Livrée;point_relais;
CMD001513;C0080;2025-05-14;5;1.5;1,90;LIVREE;point_relais;
CMD001514;C0117;2025-05-14;36;4;5,20;LIVREE;point_relais;
CMD001514;C0117;2025-05-14;34;4;4,80;Livrée;point_relais;
CMD001515;C0053;2025-05-14;35;1;3.90;Livrée;domicile;
CMD001516;C0078;2025-05-15;11;1,5;3,20;Livrée;Domicile;
CMD001516;C0078;2025-05-15;16;1.5;8.50;livrée;domicile;
CMD001516;C0078;2025-05-15;16;1.5;8.50;livrée;domicile;
CMD001516;C0078;2025-05-15;31;2;1.20;Livrée;domicile;
CMD001517;C0027;2025-05-15;16;3;8.50;LIVREE;retrait_ferme;
CMD001517;C0027;2025-05-15;36;2;5,20;Livrée;retrait_ferme;
CMD001517;C0027;2025-05-15;36;2;5,20;Livrée;retrait_ferme;
CMD001517;C0027;2025-05-15;31;2;1.20;livrée;retrait_ferme;
CMD001518;C0042;2025-05-15;32;4;2.20;ANNULEE;retrait_ferme;paiement refusé
CMD001518;C0042;2025-05-15;1;2;4.20;Annulée;retrait_ferme;paiement refusé
CMD001519;C0282;15-05-25;37;1;3.10;Livrée;domicile;
CMD001519;C0282;2025-05-15;6;2;1,40;livrée;domicile;
CMD001520;C0005;2025-05-15;2;1;2.80;LIVREE;point_relais;
CMD001520;C0005;2025-05-15;14;2;4.90;Livree;point_relais;
CMD001521;C0088;2025-05-15;25;3;4.90;Livree;domicile;
CMD001521;C0088;15/05/2025;39;3;4.90;Livree;domicile;
CMD001521;C0088;2025-05-15;2;3;2.80;Livree;domicile;
CMD001522;C0105;15/05/2025;28;2;1.90;Livrée;domicile;
CMD001523;C0070;2025-05-16;22;2;4.80;LIVREE;point_relais;
CMD001524;C0244;2025-05-16;18;2;4.20;LIVREE;retrait_ferme;
CMD001525;C0059;2025-05-16;4;1.5;2,10;Livree;point_relais;
CMD001525;C0059;2025-05-16;17;2;3.00;livrée;point_relais;
CMD001526;C0045;2025-05-16;8;1;2.60;Livree;domicile;
CMD001526;C0045;2025-05-16;12;0.5;3.50;LIVREE;domicile;
CMD001527;C0028;2025-05-16;16;2;8.50;annulee;domicile;rupture de stock
CMD001528;C0076;16/05/2025;15;1;5,80;Livree;point_relais;
CMD001528;C0076;2025-05-16;26;4;8,90;LIVREE;point_relais;
CMD001528;C0076;2025-05-16;26;4;8,90;LIVREE;point_relais;
CMD001529;C0052;2025-05-16;1;2;4.20;Livrée;retrait_ferme;
CMD001529;C0052;2025-05-16;39;1;4.90;Livrée;retrait_ferme;
CMD001529;C0052;2025-05-16;13;1,5;5.40;livrée;retrait_ferme;
CMD001530;C0309;16/05/2025;28;3;1.90;LIVREE;domicile;
CMD001530;C0309;16-05-25;6;1;1.40;livrée;domicile;
CMD001530;C0309;16/05/2025;23;2;12.50;LIVREE;domicile;
CMD001530;C0309;16-05-25;18;3;4.20;Livrée;domicile;
CMD001531;C0201;2025-05-16;11;3;3.20;LIVREE;retrait_ferme;
CMD001531;C0201;2025-05-16;16;1;8.50;livrée;retrait_ferme;
CMD001531;C0201;2025-05-16;14;3;4.90;Livree;retrait_ferme;
CMD001531;C0201;2025-05-16;37;1;3.10;Livrée;retrait_ferme;
CMD001531;C0201;16/05/2025;7;1.5;4.50;livrée;Retrait_ferme;
CMD001532;C0098;2025-05-16;21;4;9.90;Livrée;point_relais;
CMD001532;C0098;2025-05-16;5;1,5;1.90;livrée;point_relais;
CMD001533;C0207;2025-05-16;29;0.5;28,00;LIVREE;domicile;
CMD001533;C0207;2025-05-16;31;1;1.20;Livree;domicile;
CMD001534;C0150;2025-05-16;29;0.2;28.00;LIVREE;domicile;
CMD001534;C0150;2025-05-16;33;1;4.20;livrée;domicile;
CMD001534;C0150;2025-05-16;22;4;4.80;livrée;domicile;
CMD001535;C0220;2025-05-16;28;1;1,90;Livree;Point_relais;
CMD001535;C0220;2025-05-16;25;1;4.90;livrée;point_relais;
CMD001536;C0064;2025-05-16;39;1;4.90;Livrée;point_relais;
CMD001536;C0064;2025-05-16;27;2;3.40;Livrée;point_relais;
CMD001537;C0120;2025-05-17;26;3;8.90;livrée;retrait_ferme;
CMD001537;C0120;2025-05-17;40;3;3.50;livrée;retrait_ferme;
CMD001537;C0120;2025-05-17;10;1;2.90;LIVREE;retrait_ferme;
CMD001537;C0120;2025-05-17;33;2;4.20;LIVREE;retrait_ferme;
CMD001538;C0085;2025-05-17;40;1;3.50;Livree;retrait_ferme;
CMD001538;C0085;2025-05-17;18;3;4.20;Livree;retrait_ferme;
CMD001539;C0215;2025-05-17;20;1;8.20;Livrée;point_relais;
CMD001539;C0215;2025-05-17;33;1;4,20;Livrée;point_relais;
CMD001539;C0215;17/05/2025;5;3;1.90;Livrée;point_relais;
CMD001539;C0215;2025-05-17;8;1,5;2.60;Livrée;point_relais;
CMD001539;C0215;2025-05-17;37;1;3,10;LIVREE;point_relais;
