date;ville;temp_max;pluie_mm
2025-08-04;Mauguio;28,3;0,0
2025-08-05;Mauguio;32,0;0,0
2025-08-06;Mauguio;26,0;0,0
2025-08-07;Mauguio;25,7;0,0
2025-08-08;Mauguio;18,8;0,0
2025-08-09;Mauguio;26,5;0,0
2025-08-10;Mauguio;27,1;9,7
2025-08-11;Mauguio;29,8;0,0
2025-08-12;Mauguio;27,1;28,2
2025-08-13;Mauguio;21,5;0,0
2025-08-14;Mauguio;22,9;0,0
2025-08-15;Mauguio;27,0;0,0
2025-08-16;Mauguio;26,4;0,0
2025-08-17;Mauguio;29,2;0,2
2025-08-18;Mauguio;26,2;0,0
2025-08-19;Mauguio;23,1;0,0
2025-08-20;Mauguio;23,1;0,0
2025-08-21;Mauguio;27,3;0,0
2025-08-22;Mauguio;27,2;0,0
2025-08-23;Mauguio;;0,0
2025-08-24;Mauguio;26,5;0,0
2025-08-25;Mauguio;32,4;16,0
2025-08-26;Mauguio;30,8;11,0
2025-08-27;Mauguio;25,3;14,7
2025-08-28;Mauguio;22,9;0,0
2025-08-29;Mauguio;25,7;0,0
2025-08-30;Mauguio;24,9;0,0
2025-08-31;Mauguio;21,3;11,6
2025-09-01;Mauguio;28,9;0,0
2025-09-02;Mauguio;29,0;5,7
2025-09-03;Mauguio;24,1;9,5
2025-09-04;Mauguio;29,6;0,0
2025-09-05;Mauguio;22,7;0,0
2025-09-06;Mauguio;17,4;0,0
2025-09-07;Mauguio;21,6;0,0
2025-09-08;Mauguio;21,8;0,0
2025-09-09;Mauguio;18,3;0,0
2025-09-10;Mauguio;20,5;0,0
2025-09-11;Mauguio;22,5;0,0
2025-09-12;Mauguio;24,0;0,0
2025-09-13;Mauguio;22,5;5,4
2025-09-14;Mauguio;21,2;0,0
2025-09-15;Mauguio;23,8;0,0
2025-09-16;Mauguio;18,5;3,3
2025-09-17;Mauguio;17,4;0,0
2025-09-18;Mauguio;21,4;4,3
2025-09-19;Mauguio;26,6;0,0
2025-09-20;Mauguio;22,8;0,0
2025-09-21;Mauguio;17,6;0,0
2025-09-22;Mauguio;20,9;12,2
2025-09-23;Mauguio;19,6;0,0
2025-09-24;Mauguio;17,7;0,0
2025-09-25;Mauguio;15,3;0,0
2025-09-26;Mauguio;20,4;0,0
2025-09-27;Mauguio;18,0;0,0
2025-09-28;Mauguio;19,8;0,0
2025-09-29;Mauguio;22,6;7,6
2025-09-30;Mauguio;21,2;0,0
2025-10-01;Mauguio;24,0;0,0
2025-10-02;Mauguio;16,4;0,0
2025-10-03;Mauguio;19,9;0,0
2025-10-04;Mauguio;22,7;0,0
2025-10-05;Mauguio;21,8;0,0
2025-10-06;Mauguio;20,0;0,0
2025-10-07;Mauguio;20,2;0,0
2025-10-08;Mauguio;20,4;0,0
2025-10-09;Mauguio;22,8;0,0
2025-10-10;Mauguio;16,2;0,0
2025-10-11;Mauguio;21,3;0,0
2025-10-12;Mauguio;18,6;0,0
2025-10-13;Mauguio;22,5;0,0
2025-10-14;Mauguio;16,9;0,0
2025-10-15;Mauguio;17,1;0,0
2025-10-16;Mauguio;14,4;0,0
2025-10-17;Mauguio;15,0;0,0
2025-10-18;Mauguio;19,3;0,0
2025-10-19;Mauguio;14,1;0,0
2025-10-20;Mauguio;11,4;9,0
2025-10-21;Mauguio;15,6;0,0
2025-10-22;Mauguio;13,5;0,0
2025-10-23;Mauguio;18,0;0,0
2025-10-24;Mauguio;19,7;0,0
2025-10-25;Mauguio;15,5;0,0
2025-10-26;Mauguio;18,9;0,0
2025-10-27;Mauguio;15,8;0,0
2025-10-28;Mauguio;16,1;0,0
2025-10-29;Mauguio;17,9;0,0
2025-10-30;Mauguio;17,9;0,0
2025-10-31;Mauguio;13,3;2,6
2025-11-01;Mauguio;11,8;0,0
2025-11-02;Mauguio;21,4;0,0
2025-11-03;Mauguio;9,4;0,0
2025-11-04;Mauguio;14,5;0,0
2025-11-05;Mauguio;15,8;0,0
2025-11-06;Mauguio;15,6;10,4
2025-11-07;Mauguio;16,0;0,0
2025-11-08;Mauguio;16,2;0,0
2025-11-09;Mauguio;20,4;0,0
2025-11-10;Mauguio;15,9;0,4
2025-11-11;Mauguio;6,9;0,0
2025-11-12;Mauguio;13,3;0,0
2025-11-13;Mauguio;11,3;0,0
2025-11-14;Mauguio;12,7;0,0
2025-11-15;Mauguio;13,3;0,0
2025-11-16;Mauguio;12,2;0,0
2025-11-17;Mauguio;17,5;0,0
2025-11-18;Mauguio;11,6;2,6
2025-11-19;Mauguio;17,8;0,0
2025-11-20;Mauguio;14,3;0,0
2025-11-21;Mauguio;12,0;0,0
2025-11-22;Mauguio;8,8;0,0
2025-11-23;Mauguio;12,6;0,0
2025-11-24;Mauguio;12,1;0,0
2025-11-25;Mauguio;12,6;0,0
2025-11-26;Mauguio;9,8;0,0
2025-11-27;Mauguio;12,0;0,0
2025-11-28;Mauguio;6,6;0,0
2025-11-29;Mauguio;10,0;0,0
2025-11-30;Mauguio;9,7;0,0
2025-12-01;Mauguio;10,9;0,0
2025-12-02;Mauguio;;0,0
2025-12-03;Mauguio;9,9;2,5
2025-12-04;Mauguio;10,1;0,0
2025-12-05;Mauguio;9,3;3,2
2025-12-06;Mauguio;15,3;9,7
2025-12-07;Mauguio;12,1;0,0
2025-12-08;Mauguio;11,5;3,0
2025-12-09;Mauguio;11,5;0,0
2025-12-10;Mauguio;9,5;16,6
2025-12-11;Mauguio;6,6;0,0
2025-12-12;Mauguio;10,3;0,0
2025-12-13;Mauguio;10,6;0,0
2025-12-14;Mauguio;10,3;0,0
2025-12-15;Mauguio;10,7;0,0
2025-12-16;Mauguio;6,8;1,9
2025-12-17;Mauguio;7,4;0,0
2025-12-18;Mauguio;6,6;0,0
2025-12-19;Mauguio;11,6;0,0
2025-12-20;Mauguio;6,6;0,0
2025-12-21;Mauguio;4,9;4,2
2025-12-22;Mauguio;4,9;0,0
2025-12-23;Mauguio;10,3;0,0
2025-12-24;Mauguio;4,4;4,0
2025-12-25;Mauguio;8,8;0,0
2025-12-26;Mauguio;10,1;0,0
2025-12-27;Mauguio;10,5;0,0
2025-12-28;Mauguio;10,1;0,7
2025-12-29;Mauguio;9,6;0,0
2025-12-30;Mauguio;15,3;0,0
2025-12-31;Mauguio;-999;1,4
2025-01-01;Agde;11,5;0,0
2025-01-02;Agde;10,9;0,0
2025-01-03;Agde;6,1;0,0
2025-01-04;Agde;;0,0
2025-01-05;Agde;7,1;0,0
2025-01-06;Agde;-999;0,0
2025-01-07;Agde;11,4;
2025-01-08;Agde;4,7;0,0
2025-01-09;Agde;13,5;0,0
2025-01-10;Agde;7,1;6,3
2025-01-11;Agde;9,1;25,6
2025-01-12;Agde;10,9;19,7
2025-01-13;Agde;2,8;0,0
2025-01-14;Agde;6,6;0,0
2025-01-15;Agde;11,1;0,0
2025-01-16;Agde;7,1;0,0
2025-01-17;Agde;3,4;0,0
2025-01-18;Agde;13,2;0,0
2025-01-19;Agde;4,8;0,0
2025-01-20;Agde;13,8;0,0
2025-01-21;Agde;;0,0
2025-01-22;Agde;9,2;0,0
2025-01-23;Agde;8,5;0,0
2025-01-24;Agde;7,7;0,0
2025-01-25;Agde;3,2;0,2
2025-01-26;Agde;3,1;2,4
2025-01-27;Agde;8,9;0,0
2025-01-28;Agde;8,7;7,4
2025-01-29;Agde;8,5;0,0
2025-01-30;Agde;11,4;0,0
2025-01-31;Agde;6,0;22,0
2025-02-01;Agde;6,9;3,7
2025-02-02;Agde;4,6;0,8
2025-02-03;Agde;6,9;17,9
2025-02-04;Agde;10,3;0,0
2025-02-05;Agde;8,0;0,0
2025-02-06;Agde;7,2;2,9
2025-02-07;Agde;6,4;0,0
2025-02-08;Agde;8,2;0,0
2025-02-09;Agde;8,4;0,0
2025-02-10;Agde;9,1;0,0
2025-02-11;Agde;7,6;0,0
2025-02-12;Agde;7,8;0,0
2025-02-13;Agde;-999;0,0
2025-02-14;Agde;10,2;12,0
2025-02-15;Agde;5,9;0,0
2025-02-16;Agde;4,8;0,7
2025-02-17;Agde;11,4;0,0
2025-02-18;Agde;10,0;0,0
2025-02-19;Agde;9,9;0,0
2025-02-20;Agde;4,2;0,0
2025-02-21;Agde;;8,6
2025-02-22;Agde;11,5;0,0
2025-02-23;Agde;10,4;2,7
2025-02-24;Agde;3,6;0,0
2025-02-25;Agde;7,8;1,5
2025-02-26;Agde;8,9;1,3
2025-02-27;Agde;7,9;0,0
2025-02-28;Agde;5,2;0,0
2025-03-01;Agde;7,3;0,0
2025-03-02;Agde;3,7;0,0
2025-03-03;Agde;13,2;0,0
2025-03-04;Agde;-999;0,0
2025-03-05;Agde;9,2;0,0
2025-03-06;Agde;;0,0
2025-03-07;Agde;6,6;0,0
2025-03-08;Agde;11,9;0,0
2025-03-09;Agde;10,8;0,0
2025-03-10;Agde;11,9;0,0
2025-03-11;Agde;11,7;0,0
2025-03-12;Agde;10,4;0,0
2025-03-13;Agde;16,5;0,6
2025-03-14;Agde;11,7;8,9
2025-03-15;Agde;9,8;0,0
2025-03-16;Agde;17,3;0,0
2025-03-17;Agde;8,3;0,0
2025-03-18;Agde;13,4;0,0
2025-03-19;Agde;13,0;0,0
2025-03-20;Agde;17,0;1,5
2025-03-21;Agde;11,6;0,0
2025-03-22;Agde;15,2;0,0
2025-03-23;Agde;6,8;0,0
2025-03-24;Agde;12,3;0,0
2025-03-25;Agde;10,0;6,4
2025-03-26;Agde;10,9;0,0
2025-03-27;Agde;5,3;1,6
2025-03-28;Agde;18,8;0,0
2025-03-29;Agde;16,9;5,3
2025-03-30;Agde;9,0;0,0
2025-03-31;Agde;15,5;0,0
2025-04-01;Agde;11,2;0,0
2025-04-02;Agde;9,1;3,7
2025-04-03;Agde;9,5;0,0
2025-04-04;Agde;16,2;0,0
2025-04-05;Agde;18,3;0,0
2025-04-06;Agde;16,9;0,0
2025-04-07;Agde;11,2;0,0
2025-04-08;Agde;21,0;3,3
2025-04-09;Agde;13,2;0,0
2025-04-10;Agde;11,7;5,6
2025-04-11;Agde;17,1;2,1
2025-04-12;Agde;12,8;0,0
2025-04-13;Agde;19,3;0,0
2025-04-14;Agde;13,8;0,0
2025-04-15;Agde;20,2;0,0
2025-04-16;Agde;17,0;0,0
2025-04-17;Agde;16,8;0,0
2025-04-18;Agde;17,6;0,0
2025-04-19;Agde;21,8;
2025-04-20;Agde;15,3;0,0
2025-04-21;Agde;14,4;0,0
2025-04-22;Agde;18,9;8,0
2025-04-23;Agde;17,6;0,0
2025-04-24;Agde;11,6;0,0
2025-04-25;Agde;18,0;0,0
2025-04-26;Agde;17,2;0,0
2025-04-27;Agde;16,7;0,0
2025-04-28;Agde;19,7;0,0
2025-04-29;Agde;20,1;0,0
2025-04-30;Agde;13,5;0,0
2025-05-01;Agde;16,1;0,0
2025-05-02;Agde;18,9;2,5
2025-05-03;Agde;28,2;7,8
2025-05-04;Agde;17,6;0,0
2025-05-05;Agde;16,5;0,0
2025-05-06;Agde;11,4;0,0
2025-05-07;Agde;16,5;0,0
2025-05-08;Agde;22,9;0,0
2025-05-09;Agde;24,5;0,0
2025-05-10;Agde;20,4;0,0
2025-05-11;Agde;20,6;0,0
2025-05-12;Agde;22,8;0,0
2025-05-13;Agde;18,8;0,0
2025-05-14;Agde;25,5;0,0
2025-05-15;Agde;17,3;0,0
2025-05-16;Agde;23,9;0,0
2025-05-17;Agde;19,6;0,0
2025-05-18;Agde;20,6;0,0
2025-05-19;Agde;21,3;0,0
2025-05-20;Agde;20,7;0,0
2025-05-21;Agde;18,7;0,0
2025-05-22;Agde;23,2;0,0
2025-05-23;Agde;23,1;18,2
2025-05-24;Agde;19,8;0,0
2025-05-25;Agde;25,3;6,0
2025-05-26;Agde;23,7;1,6
2025-05-27;Agde;22,8;0,0
2025-05-28;Agde;24,0;0,0
2025-05-29;Agde;24,4;
2025-05-30;Agde;28,1;0,0
2025-05-31;Agde;18,2;0,0
2025-06-01;Agde;19,8;8,7
2025-06-02;Agde;19,8;7,9
2025-06-03;Agde;25,8;6,2
2025-06-04;Agde;22,9;2,3
2025-06-05;Agde;22,7;0,0
2025-06-06;Agde;22,5;0,0
2025-06-07;Agde;20,9;1,8
2025-06-08;Agde;23,6;2,7
2025-06-09;Agde;22,7;0,0
2025-06-10;Agde;22,7;3,2
2025-06-11;Agde;25,7;0,0
2025-06-12;Agde;25,5;0,0
2025-06-13;Agde;24,6;0,0
2025-06-14;Agde;30,3;0,0
2025-06-15;Agde;20,8;0,0
2025-06-16;Agde;31,4;0,0
2025-06-17;Agde;30,1;0,0
2025-06-18;Agde;24,3;0,0
2025-06-19;Agde;23,4;0,0
2025-06-20;Agde;28,5;2,0
2025-06-21;Agde;28,1;0,0
2025-06-22;Agde;23,2;20,3
2025-06-23;Agde;24,5;0,0
2025-06-24;Agde;28,0;0,0
2025-06-25;Agde;22,8;8,5
2025-06-26;Agde;28,4;12,5
2025-06-27;Agde;28,0;0,0
2025-06-28;Agde;25,0;10,1
2025-06-29;Agde;25,2;0,0
2025-06-30;Agde;27,7;0,0
2025-07-01;Agde;29,4;0,0
2025-07-02;Agde;23,5;0,0
2025-07-03;Agde;27,0;0,0
2025-07-04;Agde;28,3;7,9
2025-07-05;Agde;27,9;3,3
2025-07-06;Agde;28,1;0,0
2025-07-07;Agde;21,5;3,6
2025-07-08;Agde;28,7;13,9
2025-07-09;Agde;29,0;0,0
2025-07-10;Agde;25,8;0,0
2025-07-11;Agde;28,2;0,0
2025-07-12;Agde;31,5;0,0
2025-07-13;Agde;27,0;0,0
2025-07-14;Agde;30,3;0,0
2025-07-15;Agde;26,0;5,1
2025-07-16;Agde;28,9;2,4
2025-07-17;Agde;24,7;0,0
2025-07-18;Agde;28,1;0,0
2025-07-19;Agde;26,5;0,0
2025-07-20;Agde;28,8;3,9
2025-07-21;Agde;25,9;0,0
2025-07-22;Agde;24,1;0,0
2025-07-23;Agde;30,0;0,0
2025-07-24;Agde;33,4;0,0
2025-07-25;Agde;29,4;0,0
2025-07-26;Agde;27,5;0,0
2025-07-27;Agde;30,3;0,0
2025-07-28;Agde;30,6;0,0
2025-07-29;Agde;34,2;0,0
2025-07-30;Agde;26,9;0,0
2025-07-31;Agde;28,5;1,1
2025-08-01;Agde;26,0;0,0
2025-08-02;Agde;29,9;0,0
2025-08-03;Agde;30,0;0,0
2025-08-04;Agde;;0,0
2025-08-05;Agde;27,5;0,0
2025-08-06;Agde;28,3;0,0
2025-08-07;Agde;24,9;0,0
2025-08-08;Agde;28,6;2,5
2025-08-09;Agde;29,2;13,9
2025-08-10;Agde;24,9;0,0
2025-08-11;Agde;26,3;0,0
2025-08-12;Agde;24,9;0,0
2025-08-13;Agde;24,9;0,0
2025-08-14;Agde;26,1;0,0
2025-08-15;Agde;26,1;0,0
2025-08-16;Agde;22,7;0,0
2025-08-17;Agde;25,8;0,0
2025-08-18;Agde;25,7;0,0
2025-08-19;Agde;25,7;0,0
2025-08-20;Agde;27,8;1,0
2025-08-21;Agde;22,7;0,8
2025-08-22;Agde;23,7;23,2
2025-08-23;Agde;24,3;0,0
2025-08-24;Agde;25,3;0,0
2025-08-25;Agde;20,9;0,0
2025-08-26;Agde;26,0;0,0
2025-08-27;Agde;24,6;14,5
2025-08-28;Agde;29,4;0,0
2025-08-29;Agde;22,5;0,0
2025-08-30;Agde;26,0;1,1
2025-08-31;Agde;23,0;0,0
2025-09-01;Agde;23,8;0,0
2025-09-02;Agde;30,3;0,0
2025-09-03;Agde;26,8;0,0
2025-09-04;Agde;26,5;1,8
2025-09-05;Agde;28,2;0,0
2025-09-06;Agde;29,7;0,0
2025-09-07;Agde;23,6;0,0
2025-09-08;Agde;23,4;0,0
2025-09-09;Agde;26,5;0,0
2025-09-10;Agde;25,9;0,0
2025-09-11;Agde;25,3;0,0
2025-09-12;Agde;17,7;0,0
2025-09-13;Agde;23,3;0,0
2025-09-14;Agde;19,0;0,0
2025-09-15;Agde;17,3;0,0
2025-09-16;Agde;25,2;0,0
2025-09-17;Agde;20,4;0,0
2025-09-18;Agde;24,3;0,0
2025-09-19;Agde;26,1;10,3
2025-09-20;Agde;25,6;0,0
2025-09-21;Agde;22,5;0,0
2025-09-22;Agde;18,8;0,0
2025-09-23;Agde;23,7;0,0
2025-09-24;Agde;23,1;14,4
2025-09-25;Agde;19,8;0,0
2025-09-26;Agde;16,5;0,0
2025-09-27;Agde;25,0;2,0
2025-09-28;Agde;18,8;0,0
2025-09-29;Agde;17,8;0,0
2025-09-30;Agde;26,4;0,0
2025-10-01;Agde;18,6;0,0
2025-10-02;Agde;16,3;33,4
2025-10-03;Agde;12,3;0,0
2025-10-04;Agde;18,0;0,0
2025-10-05;Agde;21,8;3,9
2025-10-06;Agde;16,3;0,0
2025-10-07;Agde;23,7;0,0
2025-10-08;Agde;21,7;0,0
2025-10-09;Agde;18,5;9,4
2025-10-10;Agde;22,1;0,0
2025-10-11;Agde;22,6;0,0
2025-10-12;Agde;-999;0,0
2025-10-13;Agde;22,1;0,0
2025-10-14;Agde;19,6;0,0
2025-10-15;Agde;14,4;0,0
2025-10-16;Agde;19,0;0,0
2025-10-17;Agde;15,0;0,0
2025-10-18;Agde;20,0;0,0
2025-10-19;Agde;18,4;0,0
2025-10-20;Agde;15,7;0,0
2025-10-21;Agde;16,1;0,0
2025-10-22;Agde;19,2;0,0
2025-10-23;Agde;14,7;0,3
2025-10-24;Agde;20,7;0,0
2025-10-25;Agde;15,9;0,0
2025-10-26;Agde;16,7;0,0
2025-10-27;Agde;18,0;0,0
2025-10-28;Agde;14,9;0,0
2025-10-29;Agde;11,3;0,0
2025-10-30;Agde;18,4;0,0
2025-10-31;Agde;14,1;0,0
2025-11-01;Agde;11,7;0,0
2025-11-02;Agde;17,6;0,0
2025-11-03;Agde;15,0;0,0
2025-11-04;Agde;11,7;0,0
2025-11-05;Agde;9,5;4,7
2025-11-06;Agde;13,0;0,0
2025-11-07;Agde;13,3;0,0
2025-11-08;Agde;13,6;0,0
2025-11-09;Agde;14,5;0,0
2025-11-10;Agde;12,7;3,0
2025-11-11;Agde;11,3;0,0
2025-11-12;Agde;15,4;0,0
2025-11-13;Agde;13,3;12,5
2025-11-14;Agde;18,1;0,0
2025-11-15;Agde;11,5;14,5
2025-11-16;Agde;11,8;0,0
2025-11-17;Agde;14,7;0,0
2025-11-18;Agde;12,2;1,0
2025-11-19;Agde;20,7;0,0
2025-11-20;Agde;7,7;0,0
2025-11-21;Agde;9,5;2,5
2025-11-22;Agde;13,3;0,0
2025-11-23;Agde;13,2;9,5
2025-11-24;Agde;8,3;0,0
2025-11-25;Agde;10,0;0,0
2025-11-26;Agde;13,2;1,9
2025-11-27;Agde;13,4;0,0
2025-11-28;Agde;12,7;3,7
2025-11-29;Agde;13,8;0,0
2025-11-30;Agde;15,8;11,0
2025-12-01;Agde;14,9;0,0
2025-12-02;Agde;12,0;0,0
2025-12-03;Agde;11,9;1,1
2025-12-04;Agde;10,6;0,0
2025-12-05;Agde;14,6;0,0
2025-12-06;Agde;9,6;0,0
2025-12-07;Agde;7,7;0,0
2025-12-08;Agde;10,6;0,0
2025-12-09;Agde;-999;0,0
2025-12-10;Agde;14,6;0,0
2025-12-11;Agde;3,1;17,3
2025-12-12;Agde;10,6;
2025-12-13;Agde;6,3;0,0
2025-12-14;Agde;17,0;0,0
2025-12-15;Agde;9,5;0,0
2025-12-16;Agde;5,2;0,0
2025-12-17;Agde;8,4;0,0
2025-12-18;Agde;8,1;0,0
2025-12-19;Agde;8,3;0,0
2025-12-20;Agde;9,7;4,3
2025-12-21;Agde;10,7;2,9
2025-12-22;Agde;13,9;11,6
2025-12-23;Agde;10,1;0,0
2025-12-24;Agde;8,1;0,0
2025-12-25;Agde;12,1;0,0
2025-12-26;Agde;9,8;0,0
2025-12-27;Agde;10,2;1,0
2025-12-28;Agde;9,7;0,0
2025-12-29;Agde;4,0;0,0
2025-12-30;Agde;8,9;1,3
2025-12-31;Agde;8,0;0,0
